ID,QuoteID,JobID,Store,ShippingOrderID,LineUpID,CaseID,CaseModel,CaseSerialNum,Department,EstimatedShipDate,WarehouseArrivalDate,StorageStartDate,StorageEndDate,ScheduledDate,ScheduledTime,WarehouseLocation,TrailerOrWarehouse,OriginalOrderID,OriginalTrailerID,TouchedNotTouched,Damage,StrippedDate,DeliveryOrderID,DeliveryTrailerID,DaysInStorage,SquareFootageofCase,StorageCharge,ExtendedPrice,OriginalStoreTag,LHGable,RHGable,NoGable,CompStoreID
874,42,42,Loblaw #1001,325415,8,6,ORZ4,1680470,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,9PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611489,,244,45,2.75,1066.50,,0,0,0,42
875,42,42,Loblaw #1001,325415,8,7,ORZ4,1679605,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,9PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611489,,244,45,2.75,1066.50,,0,0,0,42
876,42,42,Loblaw #1001,325415,9,1,ORZ4,1679600,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,9PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611489,,244,45,2.75,1066.50,,0,0,0,42
877,42,42,Loblaw #1001,325415,9,2,ORZ4,1679603,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,9PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611489,,244,45,2.75,1066.50,,0,0,0,42
878,42,42,Loblaw #1001,325415,9,3,ORZ4,1679601,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,9PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611489,,244,45,2.75,1066.50,,0,0,0,42
879,42,42,Loblaw #1001,325415,9,4,ORZ4,1679609,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,10PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611502,,244,45,2.75,1066.50,,0,0,0,42
880,42,42,Loblaw #1001,325415,9,5,ORZ4,1679599,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-05 0:00,10PM,Wood 2,TRANSFERRED,P553424,BT- 104,,0,,P611502,,244,45,2.75,1066.50,,0,0,0,42
881,42,42,Loblaw #1001,271217,,24,HS-4S-CBOM,C000143166,,2024-04-15 0:00,2024-05-01 0:00,2024-05-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 3,TRANSFERRED,P560168,TEAMS-547,ON THE FLOOR ,0,,P611503,,214,25,2.75,550.42,,0,0,0,42
882,42,42,Loblaw #1001,271217,,25,HS-4S-CBOM,C000143167,,2024-04-15 0:00,2024-05-01 0:00,2024-05-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 3,TRANSFERRED,P560168,TEAMS-547,ON THE FLOOR ,0,,P611503,,214,25,2.75,550.42,,0,0,0,42
883,42,42,Loblaw #1001,325415,7,1,ORZ3,1679564,,2024-04-12 0:00,2024-04-15 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 3,TRANSFERRED,P553421,ARCA-750,strg 340861,0,,P611503,,244,35,2.75,842.83,,0,0,0,42
884,42,42,Loblaw #1001,325415,7,2,ORZ5,1679622,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 2,TRANSFERRED,P553418,ARCA-504,,0,,P611503,,244,60,2.75,1402.00,,0,0,0,42
885,42,42,Loblaw #1001,325415,7,3,ORZ5,1680507,,2024-04-12 0:00,2024-04-10 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 2,TRANSFERRED,P553418,ARCA-504,,0,,P611503,,244,60,2.75,1402.00,,0,0,0,42
886,42,42,Loblaw #1001,325415,9,6,ORZ4,1679608,,2024-04-12 0:00,2024-04-15 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 3,TRANSFERRED,P553421,ARCA-750,strg 340861,0,,P611503,,244,45,2.75,1066.50,,0,0,0,42
887,42,42,Loblaw #1001,325415,9,7,ORZ4,1679602,,2024-04-12 0:00,2024-04-15 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 3,TRANSFERRED,P553421,ARCA-750,strg 340861,0,,P611503,,244,45,2.75,1066.50,,0,0,0,42
888,42,42,Loblaw #1001,325415,9,8,ORZ4,1679604,,2024-04-12 0:00,2024-04-15 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 3,TRANSFERRED,P553421,ARCA-750,strg 340861,0,,P611503,,244,45,2.75,1066.50,,0,0,0,42
889,42,42,Loblaw #1001,204291,1,1,ORZ3,1655862,,,2024-02-01 0:00,2024-02-01 0:00,2024-11-30 0:00,2024-11-06 0:00,9PM,Wood 1,transferred,3rd party,Fleetway,,0,,P611503,,304,35,2.75,1035.33,,0,0,0,42
890,42,42,Loblaw #1001,325415,3,1,O5DM12,1678762,,2024-04-12 0:00,2024-04-09 0:00,2024-04-01 0:00,2024-11-30 0:00,2024-11-26 0:00,T1,Wood 2,transferred,P553423,LEMKO-53843,,0,,P616689,,244,50,2.75,1178.33,,0,0,0,42
891,42,42,Loblaw #1001,369963,1,2,O325UM12,1709247,,2024-11-20 0:00,2024-11-20 0:00,2024-11-01 0:00,2024-11-30 0:00,2024-11-26 0:00,9pm,GTA,TRANSFERRED,P615861,645,,0,,P617096,,30,50,2.75,197.50,,0,0,0,42
892,42,42,Loblaw #1001,369963,1,3,O325UM12,1709248,,2024-11-20 0:00,2024-11-20 0:00,2024-11-01 0:00,2024-11-30 0:00,2024-11-26 0:00,9pm,GTA,TRANSFERRED,P615861,645,,0,,P617096,,30,50,2.75,197.50,,0,0,0,42
893,43,43,Loblaw #1021,314896,3,4,OHMH12,1678957,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-23 0:00,,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P580932,,92,48,2.75,464.80,,0,0,0,43
894,43,43,Loblaw #1021,314896,3,5,OHMH8,1678959,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-23 0:00,,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P580932,,92,32,2.75,329.87,,0,0,0,43
895,43,43,Loblaw #1021,,1,3,O5DM6,1700808,,,2024-06-01 0:00,2024-06-01 0:00,2024-07-31 0:00,2024-07-23 0:00,,WOOD 1,TRANSFERRED,Fleetway,,,0,,P580932,,61,25,2.75,199.79,,0,0,0,43
896,43,43,Loblaw #1021,314896,8,1,ORZ5,1676227,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-29 0:00,10pm,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P582824,,92,60,2.75,566.00,,0,0,0,43
897,43,43,Loblaw #1021,314896,8,2,ORZ5,1676226,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-29 0:00,10pm,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P582824,,92,60,2.75,566.00,,0,0,0,43
898,43,43,Loblaw #1021,314896,8,3,ORZ5,1676287,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-29 0:00,10pm,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P582824,,92,60,2.75,566.00,,0,0,0,43
899,43,43,Loblaw #1021,314896,8,4,ORZ4,1676283,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-29 0:00,10pm,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P582824,,92,45,2.75,439.50,,0,0,0,43
900,43,43,Loblaw #1021,314896,8,5,ORZ3,1676252,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-29 0:00,10pm,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P582824,,92,35,2.75,355.17,,0,0,0,43
901,43,43,Loblaw #1021,314896,2,1,O5DM12,1678935,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-30 0:00,10pm,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P582829,,92,50,2.75,481.67,,0,0,0,43
902,43,43,Loblaw #1021,314896,2,2,O5DM12,1678938,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-30 0:00,10pm,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P582829,,92,50,2.75,481.67,,0,0,0,43
903,43,43,Loblaw #1021,259675,2,2,OHMH12,1670880,,,2024-06-01 0:00,2024-06-01 0:00,2024-07-31 0:00,2024-07-31 0:00,10pm,WOOD 1,TRANSFERRED,Fleetway,,,0,,P582831,,61,48,2.75,328.40,,0,0,0,43
904,43,43,Loblaw #1021,314896,1,5,OHMH8,1678947,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-31 0:00,10pm,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P582831,,92,32,2.75,329.87,,0,0,0,43
905,43,43,Loblaw #1021,314896,1,6,OHMH8,1678946,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-07-31 0:00,2024-07-31 0:00,10pm,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P582831,,92,32,2.75,329.87,,0,0,0,43
906,43,43,Loblaw #1021,,2,1,OHMH12,1670875,,,2024-06-01 0:00,2024-06-01 0:00,2024-07-31 0:00,2024-07-31 0:00,10pm,WOOD 1,TRANSFERRED,Fleetway,,,0,,P582831,,61,48,2.75,328.40,,0,0,0,43
907,43,43,Loblaw #1021,,2,3,OHMH12,1670883,,,2024-06-01 0:00,2024-06-01 0:00,2024-07-31 0:00,2024-07-31 0:00,10pm,WOOD 1,TRANSFERRED,Fleetway,,,0,,P582831,,61,48,2.75,328.40,,0,0,0,43
908,43,43,Loblaw #1021,268359,,18,GMD-8RGC-SSC-7580-CBOM,304472,,2024-05-27 0:00,2024-05-17 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-01 0:00,10pm tilt & load,WOOD 1,TRANSFERRED,P564340,Karan,,0,,P582838,,123,40,2.75,511.00,,0,0,0,43
909,43,43,Loblaw #1021,314896,13,7,ORZ5,1676303,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-06 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585028,,123,60,2.75,736.50,,0,0,0,43
910,43,43,Loblaw #1021,314896,13,8,ORZ5,1676304,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-06 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585028,,123,60,2.75,736.50,,0,0,0,43
911,43,43,Loblaw #1021,314896,13,9,ORZ5,1676324,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-06 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585028,,123,60,2.75,736.50,,0,0,0,43
912,43,43,Loblaw #1021,314896,13,10,ORZ3,1676276,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-06 0:00,10pm,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P585028,,123,35,2.75,454.63,,0,0,0,43
913,43,43,Loblaw #1021,314896,13,4,ORZ5,1676300,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-07 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585038,,123,60,2.75,736.50,,0,0,0,43
914,43,43,Loblaw #1021,314896,13,5,ORZ5,1676297,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-07 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585038,,123,60,2.75,736.50,,0,0,0,43
915,43,43,Loblaw #1021,314896,13,6,ORZ5,1676326,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-07 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585038,,123,60,2.75,736.50,,0,0,0,43
916,43,43,Loblaw #1021,314896,13,1,ORZ4,1679326,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-08 0:00,10pm,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P585044,,123,45,2.75,567.38,,0,0,0,43
917,43,43,Loblaw #1021,314896,13,2,ORZ5,1676280,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-08 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585044,,123,60,2.75,736.50,,0,0,0,43
918,43,43,Loblaw #1021,314896,13,3,ORZ5,1676296,,2024-05-28 0:00,2024-05-24 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-08 0:00,10pm,WOOD 2,TRANSFERRED,P565330,ARCA-750,,0,,P585044,,123,60,2.75,736.50,,0,0,0,43
919,43,43,Loblaw #1021,314896,9,1,VRB12,1677492,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-12 0:00,10:00PM,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P586910,,123,55,2.75,680.13,,0,0,0,43
920,43,43,Loblaw #1021,314896,11,1,VRB12,1678612,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-12 0:00,10:00PM,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P586910,,123,55,2.75,680.13,,0,0,0,43
921,43,43,Loblaw #1021,314896,10,1,ORZ3,1676261,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-13 0:00,10:00pm,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P586919,,123,35,2.75,454.63,,0,0,0,43
922,43,43,Loblaw #1021,314896,10,2,ORZ4,1676259,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-13 0:00,10:00pm,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P586919,,123,45,2.75,567.38,,0,0,0,43
923,43,43,Loblaw #1021,314896,10,3,ORZ4,1676232,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-13 0:00,10:00pm,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P586919,,123,45,2.75,567.38,,0,0,0,43
924,43,43,Loblaw #1021,314896,10,4,ORZ5,1676306,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-13 0:00,10:00pm,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P586919,,123,60,2.75,736.50,,0,0,0,43
925,43,43,Loblaw #1021,314896,12,1,ORZ4,1676237,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-20 0:00,10PM,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P588717,,123,45,2.75,567.38,,0,0,0,43
926,43,43,Loblaw #1021,314896,12,2,ORZ4,1676285,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-20 0:00,10PM,WOOD 2,TRANSFERRED,P565332,JUST ON -5348,,0,,P588717,,123,45,2.75,567.38,,0,0,0,43
927,43,43,Loblaw #1021,268359,,14,GMD-8R-7580-Bakery-CBOM,304468,,2024-05-27 0:00,2024-05-14 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-21 0:00,10pm,WOOD 1,TRANSFERRED,P562555,TEAMS-590,STRG-590,0,,P588730,,123,40,2.75,511.00,,0,0,0,43
928,43,43,Loblaw #1021,268359,,15,GMD-8R-7580-Bakery-CBOM,304469,,2024-05-27 0:00,2024-05-14 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-21 0:00,10pm,WOOD 1,TRANSFERRED,P562555,TEAMS-590,STRG-590,0,,P588730,,123,40,2.75,511.00,,0,0,0,43
929,43,43,Loblaw #1021,,,,O5DM6,1689291,,,2024-06-01 0:00,2024-06-01 0:00,2024-08-31 0:00,2024-08-21 0:00,10pm,WOOD 1,TRANSFERRED,Fleetway,,,0,,P588730,,92,25,2.75,270.83,,0,0,0,43
930,43,43,Loblaw #1021,268359,,17,BSD-SW-8R-Seafood-7580-CBOM,304471,,2024-05-27 0:00,2024-05-17 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-22 0:00,10pm,WOOD 1,TRANSFERRED,P564340,Karan,,0,,P588749,,123,50,2.75,623.75,,0,0,0,43
931,43,43,Loblaw #1021,314896,1,1,OHMH8,1678953,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-22 0:00,10pm,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P588749,,123,32,2.75,420.80,,0,0,0,43
932,43,43,Loblaw #1021,314896,3,1,OHMH8,1678958,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-27 0:00,10PM,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P590772,,123,32,2.75,420.80,,0,0,0,43
933,43,43,Loblaw #1021,314896,3,2,OHMH12,1678926,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-27 0:00,10PM,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P590772,,123,48,2.75,601.20,,0,0,0,43
934,43,43,Loblaw #1021,314896,3,3,OHMH12,1678943,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-27 0:00,10PM,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P590772,,123,48,2.75,601.20,,0,0,0,43
935,43,43,Loblaw #1021,314896,4,2,O5DM4,1679007,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-27 0:00,10PM,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P590772,,123,17,2.75,251.68,,0,0,0,43
936,43,43,Loblaw #1021,314896,11,4,VRB8,1678533,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-08-31 0:00,2024-08-27 0:00,10PM,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P590772,,123,45,2.75,567.38,,0,0,0,43
937,43,43,Loblaw #1021,314896,14,1,O325EM1,1675651,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P594996,,153,30,2.75,480.75,,0,0,0,43
938,43,43,Loblaw #1021,314896,14,2,O325UM12,1680389,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P594996,,153,50,2.75,761.25,,0,0,0,43
939,43,43,Loblaw #1021,314896,14,3,O325UM12,1675656,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P594996,,153,50,2.75,761.25,,0,0,0,43
940,43,43,Loblaw #1021,314896,14,4,O325EM1,1675662,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P594996,,153,30,2.75,480.75,,0,0,0,43
941,43,43,Loblaw #1021,314896,15,1,O325EM1,1675669,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 1,TRANSFERRED,P565331,J&SONS-53005,,0,,P594996,,153,30,2.75,480.75,,0,0,0,43
942,43,43,Loblaw #1021,314896,15,2,O325UM12,1675653,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P594996,,153,50,2.75,761.25,,0,0,0,43
943,43,43,Loblaw #1021,314896,15,3,O325UM12,1675667,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P594996,,153,50,2.75,761.25,,0,0,0,43
944,43,43,Loblaw #1021,314896,15,4,O325EM1,1675693,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-05 0:00,10pm,WOOD 2,TRANSFERRED,P565331,J&SONS-53005,,0,,P594996,,153,30,2.75,480.75,,0,0,0,43
945,43,43,Loblaw #1021,268359,,12,GMD-12R-7580-CBOM,304466,,2024-05-27 0:00,2024-05-17 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-10 0:00,10:00PM,WOOD 1,TRANSFERRED,P564340,Karan,STRG 340664,0,,P595020,,153,55,2.75,831.38,,0,0,0,43
946,43,43,Loblaw #1021,268359,,13,GMD-12R-7580-CBOM,304467,,2024-05-27 0:00,2024-05-14 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-10 0:00,10:00PM,WOOD 1,TRANSFERRED,P562555,TEAMS-590,STRG-590,0,,P595020,,153,55,2.75,831.38,,0,0,0,43
947,43,43,Loblaw #1021,197744,5,2,O5DM8,1645077,,,2024-06-01 0:00,2024-06-01 0:00,2024-09-30 0:00,2024-09-11 0:00,10PM,WOOD 1,TRANSFERRED,Fleetway,,,0,,P595032,,122,33,2.75,429.05,,0,0,0,43
948,43,43,Loblaw #1021,249359,1,2,O5DM12,1672516,,,2024-06-01 0:00,2024-06-01 0:00,2024-09-30 0:00,2024-09-11 0:00,10PM,WOOD 1,TRANSFERRED,Fleetway,,,0,,P595032,,122,50,2.75,619.17,,0,0,0,43
949,43,43,Loblaw #1021,314896,4,3,O5DM8,1678977,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-11 0:00,10PM,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P595032,,153,33,2.75,522.83,,0,0,0,43
950,43,43,Loblaw #1021,314896,4,4,O5DM8,1678982,,2024-05-28 0:00,2024-05-28 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-11 0:00,10PM,WOOD 2,TRANSFERRED,P565333,HAUL-301006,,0,,P595032,,153,33,2.75,522.83,,0,0,0,43
951,43,43,Loblaw #1021,314896,4,5,O5DM6,1679004,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-11 0:00,10PM,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P595032,,153,25,2.75,410.63,,0,0,0,43
952,43,43,Loblaw #1021,314896,6,2,O5DM12,1678981,,2024-05-28 0:00,2024-05-23 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-11 0:00,10PM,WOOD 2,TRANSFERRED,P565329,SHANDEX-123811,,0,,P595032,,153,50,2.75,761.25,,0,0,0,43
953,43,43,Loblaw #1021,265102,,2,MBI-609S-CBOM,301410,,,2024-06-01 0:00,2024-06-01 0:00,2024-09-30 0:00,2024-09-16 0:00,10PM,WOOD 1,TRANSFERRED,Fleetway,,,0,,P597048,,122,70,2.75,842.83,,0,0,0,43
954,43,43,Loblaw #1021,314896,16,1,O325EM1,1675694,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-17 0:00,10PM,WOOD 1,TRANSFERRED,P565331,J&SONS-53005,,0,,P597053,,153,30,2.75,480.75,,0,0,0,43
955,43,43,Loblaw #1021,314896,16,2,O325UM12,1675684,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-17 0:00,10PM,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P597053,,153,50,2.75,761.25,,0,0,0,43
956,43,43,Loblaw #1021,314896,16,3,O325UM12,1675685,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-17 0:00,10PM,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P597053,,153,50,2.75,761.25,,0,0,0,43
957,43,43,Loblaw #1021,314896,16,4,O325EM1,1675649,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-17 0:00,10PM,WOOD 2,TRANSFERRED,P565331,J&SONS-53005,,0,,P597053,,153,30,2.75,480.75,,0,0,0,43
958,43,43,Loblaw #1021,314896,17,1,O325EM1,1675714,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-19 0:00,10PM,WOOD 1,TRANSFERRED,P565331,J&SONS-53005,,0,,P597058,,153,30,2.75,480.75,,0,0,0,43
959,43,43,Loblaw #1021,314896,17,2,O325UM12,1675691,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-19 0:00,10PM,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P597058,,153,50,2.75,761.25,,0,0,0,43
960,43,43,Loblaw #1021,314896,17,3,O325UM12,1675697,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-19 0:00,10PM,WOOD 2,TRANSFERRED,P565336,HAUL-301064,,0,,P597058,,153,50,2.75,761.25,,0,0,0,43
961,43,43,Loblaw #1021,314896,17,4,O325EM1,1675715,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-19 0:00,10PM,WOOD 2,TRANSFERRED,P565331,J&SONS-53005,,0,,P597058,,153,30,2.75,480.75,,0,0,0,43
962,43,43,Loblaw #1021,314896,18,1,O325EM1,1675713,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-23 0:00,10PM,WOOD 1,TRANSFERRED,P565331,J&SONS-53005,,0,,P599247,,153,30,2.75,480.75,,0,0,0,43
963,43,43,Loblaw #1021,314896,18,2,O325UM12,1675696,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-23 0:00,10PM,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P599247,,153,50,2.75,761.25,,0,0,0,43
964,43,43,Loblaw #1021,314896,18,3,O325UM12,1675703,,2024-05-28 0:00,2024-05-27 0:00,2024-05-01 0:00,2024-09-30 0:00,2024-09-23 0:00,10PM,WOOD 2,TRANSFERRED,P565334,PEACE-6066,,0,,P599247,,153,50,2.75,761.25,,0,0,0,43
